"EQID","STATID","mag","rupture_complete","JB_complete","fm_type_code","vs30","rotD50_pga","ev_latitude","ev_longitude","st_latitude","st_longitude","X_ev","Y_ev","X_stat","Y_stat"
5,161,4.36,134.375481394487,134.1,"SS",645.889517,0.051042,43.6058,11.2405,42.738174,12.387275,196.586121351594,4834.96195721322,286.133132555965,4735.05058441715
5,162,4.36,14.7634684271685,12,"SS",483.326703,10.0911685,43.6058,11.2405,43.71233,11.21878,196.586121351594,4834.96195721322,195.372950131956,4846.87420549547
5,163,4.36,38.6684626019706,37.7,"SS",831.332324,9.581014,43.6058,11.2405,43.402763,10.867434,196.586121351594,4834.96195721322,165.353315336389,4813.84251301162
5,20,4.36,73.0082872008377,72.5,"SS",883.359304,0.4913225,43.6058,11.2405,44.0624,10.597,196.586121351594,4834.96195721322,147.351897942078,4888.23619789796
5,22,4.36,66.8554410650322,66.3,"SS",744.53735,0.2444875,43.6058,11.2405,43.3292,11.9663,196.586121351594,4834.96195721322,254.045438337667,4801.8431725429
5,164,4.36,117.714570041266,117.4,"SS",116.,0.164273,43.6058,11.2405,44.581039,11.805396,196.586121351594,4834.96195721322,246.386121597613,4941.37622669051
5,25,4.36,90.1113200435994,89.7,"SS",659.198177,0.2340675,43.6058,11.2405,43.8011,12.3205,196.586121351594,4834.96195721322,284.453698113543,4853.27170997875
5,26,4.36,31.0161248385416,29.8,"SS",616.915726,1.3690765,43.6058,11.2405,43.7956,10.9795,196.586121351594,4834.96195721322,176.543987196891,4857.03185261451
5,165,4.36,163.526297579319,163.3,"SS",897.56078,0.036925,43.6058,11.2405,42.9621,13.0498,196.586121351594,4834.96195721322,340.942511786329,4758.45127814982
5,166,4.36,146.452722746967,146.2,"SS",184.,0.10984,43.6058,11.2405,44.9035,11.5406,196.586121351594,4834.96195721322,226.888331934522,4978.05436744645
5,28,4.36,20.6736547325334,18.8,"SS",462.180153,5.8296315,43.6058,11.2405,43.7744,11.2551,196.586121351594,4834.96195721322,198.611212771869,4853.63552770623
5,167,4.36,93.2972132488425,92.9,"SS",456.6982,0.286926,43.6058,11.2405,44.35955,11.74248,196.586121351594,4834.96195721322,240.410277483313,4916.97074120953
5,30,4.36,104.952941835853,104.6,"SS",792.741375,0.088314,43.6058,11.2405,42.91263,12.11214,196.586121351594,4834.96195721322,264.274633243608,4755.15921298997
5,168,4.36,143.458007793221,143.2,"SS",509.465827,0.0807985,43.6058,11.2405,43.44183,12.9973,196.586121351594,4834.96195721322,337.935861867019,4811.82916669409
5,33,4.36,116.418082787856,116.1,"SS",259.711599,0.228271,43.6058,11.2405,44.6297,10.9492,196.586121351594,4834.96195721322,178.681537556991,4949.80248912713
5,169,4.36,140.363706135169,140.1,"SS",577.080928,0.035441,43.6058,11.2405,42.801,12.5682,196.586121351594,4834.96195721322,301.144848942726,4741.5847640062
5,34,4.36,122.901261181487,122.6,"SS",553.164478,0.054619,43.6058,11.2405,43.6292,12.7595,196.586121351594,4834.96195721322,319.252699446573,4833.12928944314
5,35,4.36,80.361495755119,79.9,"SS",548.95864,0.4007745,43.6058,11.2405,44.3128,11.4248,196.586121351594,4834.96195721322,214.867080125859,4912.83444046461
5,36,4.36,111.033553487223,110.7,"SS",518.414094,0.2959805,43.6058,11.2405,43.263,12.5246,196.586121351594,4834.96195721322,299.093018405432,4792.99653031651
5,170,4.36,185.199784017153,185,"SS",677.097888,0.0635235,43.6058,11.2405,43.6077,13.5323,196.586121351594,4834.96195721322,381.555246697061,4829.34889980523
5,171,4.36,193.491214270829,193.3,"SS",313.93673,0.0495685,43.6058,11.2405,43.3778,13.6095,196.586121351594,4834.96195721322,387.358858267114,4803.70907813083
5,43,4.36,59.7224413432673,59.1,"SS",1001.609884,0.8148315,43.6058,11.2405,43.9048,11.847,196.586121351594,4834.96195721322,246.802120018833,4866.13296761119
5,172,4.36,126.392919105463,126.1,"SS",672.411804,0.1245105,43.6058,11.2405,43.4363,12.7822,196.586121351594,4834.96195721322,320.512546400414,4811.65603799849
5,47,4.36,85.9314261489939,85.5,"SS",526.413598,0.197919,43.6058,11.2405,44.35085,10.9765,196.586121351594,4834.96195721322,179.320211435128,4918.71979223523
5,50,4.36,92.6002159824695,92.2,"SS",461.898558,0.1367925,43.6058,11.2405,44.1594,10.3864,196.586121351594,4834.96195721322,131.088435984315,4899.93605972165
6,173,4.27,77.9078943368385,75.8,"TF",520.105951,1.5154245,41.7067,14.9557,41.199345,15.562856,496.314380057415,4617.21324437661,547.194244937754,4561.03932399002
6,174,4.27,125.695505090675,124.4,"TF",753.987228,0.0704325,41.7067,14.9557,40.634346,15.382376,496.314380057415,4617.21324437661,532.335506860755,4498.2375576433
6,175,4.27,50.6091888889755,47.3,"TF",306.,3.444495,41.7067,14.9557,41.484451,14.472103,496.314380057415,4617.21324437661,455.929639183481,4592.67247497672
6,176,4.27,73.0523100250772,70.8,"TF",1254.619398,3.918619,41.7067,14.9557,41.78714,14.11187,496.314380057415,4617.21324437661,426.202231016062,4626.52421424255
6,177,4.27,95.6096752426239,93.9,"TF",388.17674,0.5890385,41.7067,14.9557,41.2595,15.9102,496.314380057415,4617.21324437661,576.24861965792,4567.9640956821
6,178,4.27,49.1171049635461,45.7,"TF",607.070052,1.6853625,41.7067,14.9557,41.86832,14.44984,496.314380057415,4617.21324437661,454.34316434223,4635.30241514578
6,179,4.27,30.5628859893826,24.7,"TF",698.955777,7.585151,41.7067,14.9557,41.833427,14.712029,496.314380057415,4617.21324437661,476.088818720781,4631.32216247802
6,180,4.27,23.950782868207,15.8,"TF",483.567457,4.4343415,41.7067,14.9557,41.618225,15.104517,496.314380057415,4617.21324437661,508.707395422506,4607.39487249769
6,181,4.27,45.6027411456811,41.9,"TF",727.291194,1.7321,41.7067,14.9557,41.6611,14.4565,496.314380057415,4617.21324437661,454.750501910113,4612.2923223314
6,182,4.27,32.8671568590896,27.5,"TF",472.,2.5445675,41.7067,14.9557,41.509072,14.756682,496.314380057415,4617.21324437661,479.694832502047,4595.29996297268
6,183,4.27,76.1577310586391,74,"TF",328.,7.022378,41.7067,14.9557,42.039169,14.18263,496.314380057415,4617.21324437661,432.348648528856,4654.44827472421
6,184,4.27,41.4160596870344,37.3,"TF",333.770561,4.12044,41.7067,14.9557,41.852642,15.360158,496.314380057415,4617.21324437661,529.896167831299,4633.47813963923
6,151,4.27,193.439292802677,192.6,"TF",800.,0.0488775,41.7067,14.9557,42.249229,12.748319,496.314380057415,4617.21324437661,314.245898375026,4679.90320608595
6,185,4.27,80.2448752257738,78.2,"TF",800.,0.7844175,41.7067,14.9557,41.639696,15.89076,496.314380057415,4617.21324437661,574.185665088281,4610.15652589598
6,186,4.27,49.2101615522648,45.8,"TF",319.12426,0.6123945,41.7067,14.9557,41.34443,14.69416,496.314380057415,4617.21324437661,474.412736705032,4577.03831842212
6,187,4.27,82.4878778973008,80.5,"TF",635.225228,3.5974575,41.7067,14.9557,41.9264,15.8792,496.314380057415,4617.21324437661,572.897409718004,4641.97828179682
6,188,4.27,32.2837420383697,26.8,"TF",640.159464,1.843798,41.7067,14.9557,41.482738,14.83767,496.314380057415,4617.21324437661,486.447889133135,4592.36052904941
6,189,4.27,94.7259204230817,93,"TF",839.,1.216146,41.7067,14.9557,41.918655,13.872396,496.314380057415,4617.21324437661,406.495017977115,4641.35938989852
6,190,4.27,27.4315511774307,20.7,"TF",627.932386,6.0692655,41.7067,14.9557,41.807213,15.164646,496.314380057415,4617.21324437661,513.676672419283,4628.38476542905
6,191,4.27,21.095023109729,11,"TF",556.617981,10.608098,41.7067,14.9557,41.625019,14.880167,496.314380057415,4617.21324437661,490.017663908774,4608.15081206194
6,192,4.27,51.5450288582711,48.3,"TF",849.,0.351565,41.7067,14.9557,41.27203,14.92612,496.314380057415,4617.21324437661,493.812195002833,4568.95831927891
6,193,4.27,55.9732078766261,53,"TF",865.,3.5412945,41.7067,14.9557,41.832181,15.570961,496.314380057415,4617.21324437661,547.409758930235,4631.30129852034
6,194,4.27,50.7961612722851,47.5,"TF",870.412654,3.761575,41.7067,14.9557,41.458019,14.492777,496.314380057415,4617.21324437661,457.638365763928,4589.72768919106
6,195,4.27,40.1598057764228,35.9,"TF",386.,5.973064,41.7067,14.9557,41.68116,15.385745,496.314380057415,4617.21324437661,532.105490501673,4614.44864021288
6,196,4.27,64.9442838131271,62.4,"TF",376.,1.7953255,41.7067,14.9557,41.565647,14.231118,496.314380057415,4617.21324437661,435.891592398471,4601.83774428108
6,197,4.27,96.4937303662782,94.8,"TF",1263.590202,0.9902075,41.7067,14.9557,42.089,13.934,496.314380057415,4617.21324437661,411.839015407897,4660.20762129267
6,198,4.27,97.3780776150361,95.7,"TF",379.58271,3.570141,41.7067,14.9557,42.068,13.909,496.314380057415,4617.21324437661,409.741667161349,4657.90202940507
6,199,4.27,36.1933695585255,31.4,"TF",343.791509,4.9037965,41.7067,14.9557,41.989445,14.975007,496.314380057415,4617.21324437661,497.929797160835,4648.60461840871
6,200,4.27,39.0907917545808,34.7,"TF",928.112801,3.112042,41.7067,14.9557,41.78294,14.550706,496.314380057415,4617.21324437661,462.664310138859,4625.77429901386
6,201,4.27,104.363978460003,102.8,"TF",800.,0.754304,41.7067,14.9557,41.880758,16.170329,496.314380057415,4617.21324437661,597.105351268668,4637.19917837215
6,202,4.27,53.6120322315803,50.5,"TF",484.723623,2.561522,41.7067,14.9557,42.12218,14.707188,496.314380057415,4617.21324437661,475.796440087383,4663.38335666258
6,1,4.27,132.726221975916,131.5,"TF",910.104476,0.1476715,41.7067,14.9557,40.7867,15.9427,496.314380057415,4617.21324437661,579.538084918559,4515.50663560919
6,203,4.27,39.3573373083089,35,"TF",654.456878,1.363928,41.7067,14.9557,41.5461,14.5938,496.314380057415,4617.21324437661,466.121441602218,4599.46187421142
6,2,4.27,185.176915407942,184.3,"TF",341.116237,0.0617345,41.7067,14.9557,40.0783,15.3776,496.314380057415,4617.21324437661,532.195017786908,4436.51611562718
6,204,4.27,193.041031907727,192.2,"TF",764.01457,0.2187165,41.7067,14.9557,43.1942,13.7614,496.314380057415,4617.21324437661,399.361776146426,4783.12536025257
6,3,4.27,81.0246875958186,79,"TF",738.045544,0.2871395,41.7067,14.9557,41.028,15.2366,496.314380057415,4617.21324437661,519.890006996639,4541.89229295877
6,205,4.27,81.0246875958186,79,"TF",728.156334,0.4697205,41.7067,14.9557,41.5978,14.0183,496.314380057415,4617.21324437661,418.187505894705,4605.58732776881
6,206,4.27,165.581279135052,164.6,"TF",1011.252462,0.047916,41.7067,14.9557,42.26802,13.11718,496.314380057415,4617.21324437661,344.722660698594,4681.25121563376
6,207,4.27,28.2708330262835,21.8,"TF",1021.062527,2.002901,41.7067,14.9557,41.513145,14.910201,496.314380057415,4617.21324437661,492.506642074265,4595.72746282918
6,7,4.27,170.154753092589,169.2,"TF",805.249432,0.0333935,41.7067,14.9557,40.3249,15.8019,496.314380057415,4617.21324437661,568.124791767738,4464.12746863046
6,208,4.27,22.9889103700023,14.3,"TF",311.961066,15.666929,41.7067,14.9557,41.7059,15.127,496.314380057415,4617.21324437661,510.566130350447,4617.13126882632
6,209,4.27,61.5890412329986,58.9,"TF",1285.702547,2.2283935,41.7067,14.9557,41.64188,14.25402,496.314380057415,4617.21324437661,437.87431571473,4610.28455783898
6,9,4.27,44.7772263544762,41,"TF",908.405715,0.2460075,41.7067,14.9557,41.37,15.158,496.314380057415,4617.21324437661,513.213457538835,4579.84393644631
6,10,4.27,67.3499072011239,64.9,"TF",909.760821,0.3832485,41.7067,14.9557,41.1227,14.96815,496.314380057415,4617.21324437661,497.326339845577,4552.37856009599
6,11,4.27,116.004999892246,114.6,"TF",834.060149,0.1030495,41.7067,14.9557,40.7564,15.48892,496.314380057415,4617.21324437661,541.270011111382,4511.83068100791
6,210,4.27,81.4147406800513,79.4,"TF",683.855867,0.885792,41.7067,14.9557,41.712,15.9096,496.314380057415,4617.21324437661,575.669998509316,4618.2004019262
6,211,4.27,87.66778199544,85.8,"TF",568.198291,0.2015935,41.7067,14.9557,41.200001,14.17989,496.314380057415,4617.21324437661,431.23608936805,4561.28362964432
6,212,4.27,105.053557769359,103.5,"TF",470.162097,0.2074865,41.7067,14.9557,41.71743,13.71202,496.314380057415,4617.21324437661,392.860906021605,4619.20500258308
6,213,4.27,55.1217742820385,52.1,"TF",1100.343559,0.5580005,41.7067,14.9557,41.3641,14.529,496.314380057415,4617.21324437661,460.60690667866,4579.28389919082
6,214,4.27,69.2792176630193,66.9,"TF",911.178534,2.599495,41.7067,14.9557,41.70328,14.1524,496.314380057415,4617.21324437661,429.478322911543,4617.1796359026
6,15,4.27,74.3129194689591,72.1,"TF",719.555238,0.226846,41.7067,14.9557,41.135,15.365,496.314380057415,4617.21324437661,530.634368037075,4553.80770900228
6,215,4.27,186.769403275804,185.9,"TF",779.091757,0.0436565,41.7067,14.9557,40.1821,15.8675,496.314380057415,4617.21324437661,573.852940544176,4448.32960917677
6,216,4.27,91.0960482128616,89.3,"TF",901.952855,0.302376,41.7067,14.9557,40.9254,15.2091,496.314380057415,4617.21324437661,517.605448523795,4530.49685261296
6,217,4.27,38.8247343841526,34.4,"TF",662.075996,1.8748825,41.7067,14.9557,41.7666,14.5502,496.314380057415,4617.21324437661,462.612773927027,4623.96037236935
6,218,4.27,101.705506242288,100.1,"TF",783.979906,0.6564155,41.7067,14.9557,40.9549,15.6163,496.314380057415,4617.21324437661,551.867230820465,4533.93340205098
7,219,4.58,32.5631693789164,29.4,"NF",856.437789,7.86403,39.289,16.3575,39.136726,16.079647,617.070814999889,4349.72632306567,593.309470042936,4332.50431469462
7,220,4.58,82.9893969130997,81.8,"NF",1417.511799,1.708598,39.289,16.3575,38.561467,16.20886,617.070814999889,4349.72632306567,605.32213935341,4268.80658675409
7,174,4.58,171.572142260916,171,"NF",753.987228,0.0394065,39.289,16.3575,40.634346,15.382376,617.070814999889,4349.72632306567,532.335506860755,4498.2375576433
7,221,4.58,53.7550927819867,51.9,"NF",789.386039,5.2140775,39.289,16.3575,39.5845,15.8909,617.070814999889,4349.72632306567,576.50645476917,4382.02147516267
7,222,4.58,62.9758683941714,61.4,"NF",719.520227,2.477134,39.289,16.3575,39.38764833,17.05777,617.070814999889,4349.72632306567,677.21704152771,4361.81566237921
7,223,4.58,23.6814273218487,19.1,"NF",803.514334,18.937146,39.289,16.3575,39.117931,16.380044,617.070814999889,4349.72632306567,619.304183173933,4330.77024626515
7,224,4.58,16.4304595188327,8.6,"NF",1054.176117,29.9022355,39.289,16.3575,39.28907,16.257683,617.070814999889,4349.72632306567,608.462199862549,4349.60966428246
7,225,4.58,47.7963387719185,45.7,"NF",725.413772,2.674021,39.289,16.3575,38.917138,16.584983,617.070814999889,4349.72632306567,637.410128507398,4308.7754821064
7,226,4.58,45.6021929297265,43.4,"NF",677.279243,5.6315655,39.289,16.3575,38.94072,16.585107,617.070814999889,4349.72632306567,637.375372739139,4311.39276987944
7,227,4.58,44.3667668418604,42.1,"NF",387.152503,3.1435505,39.289,16.3575,38.918671,16.252811,617.070814999889,4349.72632306567,608.609026551464,4308.49749348231
7,228,4.58,46.2688880350501,44.1,"NF",530.,5.5094335,39.289,16.3575,39.0774,16.7897,617.070814999889,4349.72632306567,654.809503252644,4326.89020179681
7,229,4.58,46.3642103351281,44.2,"NF",878.418252,6.569026,39.289,16.3575,39.076855,16.789735,617.070814999889,4349.72632306567,654.813722364718,4326.82977527226
7,230,4.58,39.0928382187838,36.5,"NF",521.143585,16.2721355,39.289,16.3575,38.962104,16.315108,617.070814999889,4349.72632306567,613.940345030623,4313.39356607727
7,231,4.58,34.928498393146,32,"NF",846.530839,4.485941,39.289,16.3575,39.002277,16.319289,617.070814999889,4349.72632306567,614.238008237604,4317.85708027164
7,232,4.58,31.6632278834613,28.4,"NF",989.315064,3.5279295,39.289,16.3575,39.369955,16.04456833,617.070814999889,4349.72632306567,589.979072745842,4358.35250633889
7,233,4.58,123.794184031399,123,"NF",835.461731,0.27441,39.289,16.3575,40.38562,16.561087,617.070814999889,4349.72632306567,632.503979286288,4471.72843572309
7,234,4.58,143.584156507604,142.9,"NF",383.,0.107611,39.289,16.3575,38.121418,15.666274,617.070814999889,4349.72632306567,558.400814157761,4219.49636600598
7,235,4.58,41.5308319203938,39.1,"NF",1028.110581,3.685054,39.289,16.3575,39.570648,16.630161,617.070814999889,4349.72632306567,640.021235355516,4381.37421486786
7,236,4.58,48.0832611206852,46,"NF",312.092988,2.6208485,39.289,16.3575,39.694628,16.468278,617.070814999889,4349.72632306567,625.890846192293,4394.89518560574
7,237,4.58,55.4949547256325,53.7,"NF",959.437051,1.4928235,39.289,16.3575,39.708206,16.046103,617.070814999889,4349.72632306567,589.674884337632,4395.89479880319
7,238,4.58,32.0224920954007,28.8,"NF",776.523384,12.5584935,39.289,16.3575,39.263344,16.689762,617.070814999889,4349.72632306567,645.779771685137,4347.36152060337
7,239,4.58,57.7234787586472,56,"NF",377.459715,8.365358,39.289,16.3575,38.884391,16.744739,617.070814999889,4349.72632306567,651.33056645361,4305.39411654366
7,240,4.58,38.440083246528,35.8,"NF",692.473618,5.5316175,39.289,16.3575,39.556393,16.125072,617.070814999889,4349.72632306567,596.655551435739,4379.12745423677
7,241,4.58,17.0320286519252,9.7,"NF",318.,29.870757,39.289,16.3575,39.340206,16.44912,617.070814999889,4349.72632306567,624.881364484869,4355.53195216549
7,242,4.58,193.207893213502,192.7,"NF",455.,0.0615575,39.289,16.3575,38.044387,14.81464,617.070814999889,4349.72632306567,483.735694319752,4210.75608179473
7,243,4.58,80.7232927970608,79.5,"NF",877.5062,2.49577,39.289,16.3575,38.673645,15.889192,617.070814999889,4349.72632306567,577.349834301341,4280.93671040389
7,244,4.58,42.0961993533858,39.7,"NF",345.667436,4.7086835,39.289,16.3575,39.631194,16.224118,617.070814999889,4349.72632306567,605.051822340551,4387.54051990648
7,245,4.58,68.4470598345904,67,"NF",446.,2.8742185,39.289,16.3575,38.713776,16.123871,617.070814999889,4349.72632306567,597.710205198464,4285.61417494128
7,246,4.58,72.5633516315227,71.2,"NF",497.,5.1542185,39.289,16.3575,38.677872,16.106533,617.070814999889,4349.72632306567,596.250896595978,4281.61156086205
7,1,4.58,170.575496481763,170,"NF",910.104476,0.058276,39.289,16.3575,40.7867,15.9427,617.070814999889,4349.72632306567,579.538084918559,4515.50663560919
7,4,4.58,19.2416215532891,13.2,"NF",648.706948,20.8416205,39.289,16.3575,39.2534,16.2114,617.070814999889,4349.72632306567,604.523635026886,4345.59649361128
7,6,4.58,87.2307858499509,86.1,"NF",816.994626,1.1577465,39.289,16.3575,38.6068,15.8856,617.070814999889,4349.72632306567,577.108961789054,4273.51608532201
7,7,4.58,125.284675838668,124.5,"NF",805.249432,0.1023905,39.289,16.3575,40.3249,15.8019,617.070814999889,4349.72632306567,568.124791767738,4464.12746863046
7,247,4.58,193.207893213502,192.7,"NF",340.183702,0.073404,39.289,16.3575,40.589408,17.850423,617.070814999889,4349.72632306567,741.221838058177,4497.08483109962
7,8,4.58,117.536760207179,116.7,"NF",1284.697925,0.3204285,39.289,16.3575,40.1376,15.5535,617.070814999889,4349.72632306567,547.151748094417,4443.17647217853
7,11,4.58,179.546651319372,179,"NF",834.060149,0.0281165,39.289,16.3575,40.7564,15.48892,617.070814999889,4349.72632306567,541.270011111382,4511.83068100791
7,12,4.58,47.2229816932392,45.1,"NF",738.80556,3.175247,39.289,16.3575,39.4851,16.8158,617.070814999889,4349.72632306567,656.159082144974,4372.18465099788
7,248,4.58,94.5423185668725,93.5,"NF",773.73097,0.412285,39.289,16.3575,38.4494,16.4383,617.070814999889,4349.72632306567,625.507412448305,4256.65847675534
7,13,4.58,66.7839052466985,65.3,"NF",774.749229,0.342627,39.289,16.3575,39.8772,16.3459,617.070814999889,4349.72632306567,615.093058737298,4414.99454472469
7,14,4.58,42.4736388834298,40.1,"NF",831.788837,3.3451155,39.289,16.3575,39.0359,16.6886,617.070814999889,4349.72632306567,646.149339275559,4322.11704690982
7,218,4.58,196.000637754064,195.5,"NF",783.979906,0.0365315,39.289,16.3575,40.9549,15.6163,617.070814999889,4349.72632306567,551.867230820465,4533.93340205098
7,249,4.58,92.0706250657613,91,"NF",1018.790071,0.307419,39.289,16.3575,39.9938,15.8155,617.070814999889,4349.72632306567,569.617544247017,4427.38751239238
7,250,4.58,39.2796384912081,36.7,"NF",1221.184212,1.0765475,39.289,16.3575,39.1794,16.7583,617.070814999889,4349.72632306567,651.873916015695,4338.15756573655
8,133,4.3,80.9711059576192,80.4,"NF",469.647131,0.456903,44.1275,11.1207,44.2393,10.1273,189.639903914932,4893.35522968468,110.896435158334,4910.0092681174
8,251,4.3,46.9910629801029,46,"NF",680.304388,2.5353575,44.1275,11.1207,43.995831,10.576916,189.639903914932,4893.35522968468,145.345675036373,4880.92807415837
